Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2015,160001-200000,2,687,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,200000-Max,3,367,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,20001-40000,2,1194,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,400001-60000,2,1085,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,60001-80000,2,871,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,80001-120000,2,1107,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,Negative Income,0,237,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,No Income,1,1126,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,1-20000,1,965,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,120001-160000,2,1032,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,160001-200000,2,716,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,200000-Max,3,349,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,20001-40000,2,1103,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,400001-60000,2,1203,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,60001-80000,2,947,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,80001-120000,2,975,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,Negative Income,0,508,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,No Income,2,1207,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,1-20000,1,858,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,120001-160000,2,1039,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,160001-200000,2,756,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,200000-Max,3,341,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,20001-40000,2,1194,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,400001-60000,2,969,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,60001-80000,2,1051,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,80001-120000,2,1084,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,Negative Income,0,397,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,No Income,1,1335,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,1-20000,1,1028,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,120001-160000,2,1261,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,160001-200000,2,880,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,200000-Max,3,320,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,20001-40000,1,1145,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,400001-60000,2,1311,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,60001-80000,2,1105,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,80001-120000,2,1418,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,Negative Income,0,462,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,No Income,1,713,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,1-20000,1,920,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,120001-160000,2,1251,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,160001-200000,2,755,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,200000-Max,3,415,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,20001-40000,2,1405,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,400001-60000,2,1382,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,60001-80000,2,1000,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,80001-120000,2,1260,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,Negative Income,0,397,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,No Income,1,1465,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,1-20000,2,719,Los Angeles,Central,LA City (Central/West Adams 
2015,120001-160000,3,293,Los Angeles,Central,LA City (Central/West Adams 
2015,160001-200000,3,221,Los Angeles,Central,LA City (Central/West Adams 
2015,200000-Max,3,431,Los Angeles,Central,LA City (Central/West Adams 
2015,20001-40000,2,608,Los Angeles,Central,LA City (Central/West Adams 
2015,400001-60000,2,699,Los Angeles,Central,LA City (Central/West Adams 
2015,60001-80000,3,566,Los Angeles,Central,LA City (Central/West Adams 
2015,80001-120000,3,590,Los Angeles,Central,LA City (Central/West Adams 
2015,Negative Income,0,465,Los Angeles,Central,LA City (Central/West Adams 
2015,No Income,1,664,Los Angeles,Central,LA City (Central/West Adams 
2016,1-20000,2,719,Los Angeles,Central,LA City (Central/West Adams 
2016,120001-160000,3,475,Los Angeles,Central,LA City (Central/West Adams 
2016,160001-200000,3,734,Los Angeles,Central,LA City (Central/West Adams 
2016,200000-Max,3,208,Los Angeles,Central,LA City (Central/West Adams 
2016,20001-40000,2,866,Los Angeles,Central,LA City (Central/West Adams 
2016,400001-60000,3,803,Los Angeles,Central,LA City (Central/West Adams 
2016,60001-80000,2,599,Los Angeles,Central,LA City (Central/West Adams 
2016,80001-120000,3,779,Los Angeles,Central,LA City (Central/West Adams 
2016,Negative Income,0,416,Los Angeles,Central,LA City (Central/West Adams 
2016,No Income,2,852,Los Angeles,Central,LA City (Central/West Adams 
2017,1-20000,2,690,Los Angeles,Central,LA City (Central/West Adams 
2017,120001-160000,3,473,Los Angeles,Central,LA City (Central/West Adams 
2017,160001-200000,3,259,Los Angeles,Central,LA City (Central/West Adams 
2017,200000-Max,3,274,Los Angeles,Central,LA City (Central/West Adams 
2017,20001-40000,2,928,Los Angeles,Central,LA City (Central/West Adams 
2017,400001-60000,3,850,Los Angeles,Central,LA City (Central/West Adams 
2017,60001-80000,2,716,Los Angeles,Central,LA City (Central/West Adams 
2017,80001-120000,3,533,Los Angeles,Central,LA City (Central/West Adams 
2017,Negative Income,0,370,Los Angeles,Central,LA City (Central/West Adams 
2017,No Income,1,821,Los Angeles,Central,LA City (Central/West Adams 
2018,1-20000,2,747,Los Angeles,Central,LA City (Central/West Adams 
2018,120001-160000,4,430,Los Angeles,Central,LA City (Central/West Adams 
2018,160001-200000,3,184,Los Angeles,Central,LA City (Central/West Adams 
2018,200000-Max,3,126,Los Angeles,Central,LA City (Central/West Adams 
2018,20001-40000,2,813,Los Angeles,Central,LA City (Central/West Adams 
2018,400001-60000,2,705,Los Angeles,Central,LA City (Central/West Adams 
2018,60001-80000,3,788,Los Angeles,Central,LA City (Central/West Adams 
2018,80001-120000,3,835,Los Angeles,Central,LA City (Central/West Adams 
2018,Negative Income,0,646,Los Angeles,Central,LA City (Central/West Adams 
2018,No Income,1,947,Los Angeles,Central,LA City (Central/West Adams 
2019,1-20000,1,668,Los Angeles,Central,LA City (Central/West Adams 
2019,120001-160000,3,691,Los Angeles,Central,LA City (Central/West Adams 
2019,160001-200000,3,599,Los Angeles,Central,LA City (Central/West Adams 
2019,200000-Max,3,209,Los Angeles,Central,LA City (Central/West Adams 
2019,20001-40000,2,986,Los Angeles,Central,LA City (Central/West Adams 
2019,400001-60000,2,1025,Los Angeles,Central,LA City (Central/West Adams 
2019,60001-80000,3,900,Los Angeles,Central,LA City (Central/West Adams 
2019,80001-120000,3,603,Los Angeles,Central,LA City (Central/West Adams 
2019,Negative Income,0,670,Los Angeles,Central,LA City (Central/West Adams 
2019,No Income,1,810,Los Angeles,Central,LA City (Central/West Adams 
2015,1-20000,2,614,Los Angeles,Central,LA City (East Central/Central City 
2015,120001-160000,2,1441,Los Angeles,Central,LA City (East Central/Central City 
2015,160001-200000,2,1329,Los Angeles,Central,LA City (East Central/Central City 
2015,200000-Max,2,1542,Los Angeles,Central,LA City (East Central/Central City 
2015,20001-40000,3,769,Los Angeles,Central,LA City (East Central/Central City 
2015,400001-60000,3,1022,Los Angeles,Central,LA City (East Central/Central City 
2015,60001-80000,2,1310,Los Angeles,Central,LA City (East Central/Central City 
2015,80001-120000,3,1210,Los Angeles,Central,LA City (East Central/Central City 
2015,Negative Income,0,867,Los Angeles,Central,LA City (East Central/Central City 
2015,No Income,1,904,Los Angeles,Central,LA City (East Central/Central City 
2016,1-20000,2,588,Los Angeles,Central,LA City (East Central/Central City 
2016,120001-160000,2,1392,Los Angeles,Central,LA City (East Central/Central City 
2016,160001-200000,5,881,Los Angeles,Central,LA City (East Central/Central City 
2016,200000-Max,3,1530,Los Angeles,Central,LA City (East Central/Central City 
2016,20001-40000,3,910,Los Angeles,Central,LA City (East Central/Central City 
2016,400001-60000,3,993,Los Angeles,Central,LA City (East Central/Central City 
2016,60001-80000,3,1180,Los Angeles,Central,LA City (East Central/Central City 
2016,80001-120000,3,1222,Los Angeles,Central,LA City (East Central/Central City 
2016,Negative Income,0,680,Los Angeles,Central,LA City (East Central/Central City 
2016,No Income,1,1942,Los Angeles,Central,LA City (East Central/Central City 
2017,1-20000,2,610,Los Angeles,Central,LA City (East Central/Central City 
2017,120001-160000,2,1970,Los Angeles,Central,LA City (East Central/Central City 
2017,160001-200000,2,2082,Los Angeles,Central,LA City (East Central/Central City 
2017,200000-Max,2,2067,Los Angeles,Central,LA City (East Central/Central City 
2017,20001-40000,2,881,Los Angeles,Central,LA City (East Central/Central City 
2017,400001-60000,3,1133,Los Angeles,Central,LA City (East Central/Central City 
2017,60001-80000,3,846,Los Angeles,Central,LA City (East Central/Central City 
2017,80001-120000,3,1170,Los Angeles,Central,LA City (East Central/Central City 
2017,Negative Income,0,1041,Los Angeles,Central,LA City (East Central/Central City 
2017,No Income,1,1429,Los Angeles,Central,LA City (East Central/Central City 
2018,1-20000,1,758,Los Angeles,Central,LA City (East Central/Central City 
2018,120001-160000,3,1419,Los Angeles,Central,LA City (East Central/Central City 
2018,160001-200000,2,2053,Los Angeles,Central,LA City (East Central/Central City 
2018,200000-Max,2,1716,Los Angeles,Central,LA City (East Central/Central City 
2018,20001-40000,2,913,Los Angeles,Central,LA City (East Central/Central City 
2018,400001-60000,3,950,Los Angeles,Central,LA City (East Central/Central City 
2018,60001-80000,3,1225,Los Angeles,Central,LA City (East Central/Central City 
2018,80001-120000,3,1400,Los Angeles,Central,LA City (East Central/Central City 
2018,Negative Income,0,1010,Los Angeles,Central,LA City (East Central/Central City 
2018,No Income,1,1071,Los Angeles,Central,LA City (East Central/Central City 
2019,1-20000,2,688,Los Angeles,Central,LA City (East Central/Central City 
2019,120001-160000,2,1952,Los Angeles,Central,LA City (East Central/Central City 
2019,160001-200000,2,1660,Los Angeles,Central,LA City (East Central/Central City 
2019,200000-Max,2,1832,Los Angeles,Central,LA City (East Central/Central City 
2019,20001-40000,3,1158,Los Angeles,Central,LA City (East Central/Central City 
2019,400001-60000,3,1063,Los Angeles,Central,LA City (East Central/Central City 
2019,60001-80000,3,1007,Los Angeles,Central,LA City (East Central/Central City 
2019,80001-120000,3,1416,Los Angeles,Central,LA City (East Central/Central City 
2019,Negative Income,0,1157,Los Angeles,Central,LA City (East Central/Central City 
2019,No Income,2,1805,Los Angeles,Central,LA City (East Central/Central City 
2015,1-20000,1,780,Los Angeles,Central,LA City (East Central/Hollywood)
2015,120001-160000,2,1133,Los Angeles,Central,LA City (East Central/Hollywood)
2015,160001-200000,3,1790,Los Angeles,Central,LA City (East Central/Hollywood)
2015,200000-Max,2,597,Los Angeles,Central,LA City (East Central/Hollywood)
2015,20001-40000,2,1000,Los Angeles,Central,LA City (East Central/Hollywood)
2015,400001-60000,2,1108,Los Angeles,Central,LA City (East Central/Hollywood)
2015,60001-80000,2,1142,Los Angeles,Central,LA City (East Central/Hollywood)
2015,80001-120000,2,1065,Los Angeles,Central,LA City (East Central/Hollywood)
2015,Negative Income,0,546,Los Angeles,Central,LA City (East Central/Hollywood)
2015,No Income,1,935,Los Angeles,Central,LA City (East Central/Hollywood)
2016,1-20000,2,819,Los Angeles,Central,LA City (East Central/Hollywood)
2016,120001-160000,2,969,Los Angeles,Central,LA City (East Central/Hollywood)
2016,160001-200000,3,1380,Los Angeles,Central,LA City (East Central/Hollywood)
2016,200000-Max,2,378,Los Angeles,Central,LA City (East Central/Hollywood)
2016,20001-40000,2,1046,Los Angeles,Central,LA City (East Central/Hollywood)
2016,400001-60000,2,1096,Los Angeles,Central,LA City (East Central/Hollywood)
2016,60001-80000,2,1302,Los Angeles,Central,LA City (East Central/Hollywood)
2016,80001-120000,2,1357,Los Angeles,Central,LA City (East Central/Hollywood)
2016,Negative Income,0,728,Los Angeles,Central,LA City (East Central/Hollywood)
2016,No Income,2,1246,Los Angeles,Central,LA City (East Central/Hollywood)
2017,1-20000,1,896,Los Angeles,Central,LA City (East Central/Hollywood)
2017,120001-160000,2,1276,Los Angeles,Central,LA City (East Central/Hollywood)
2017,160001-200000,2,1462,Los Angeles,Central,LA City (East Central/Hollywood)
2017,200000-Max,2,498,Los Angeles,Central,LA City (East Central/Hollywood)
2017,20001-40000,2,1060,Los Angeles,Central,LA City (East Central/Hollywood)
2017,400001-60000,2,1235,Los Angeles,Central,LA City (East Central/Hollywood)
2017,60001-80000,2,1290,Los Angeles,Central,LA City (East Central/Hollywood)
2017,80001-120000,3,1147,Los Angeles,Central,LA City (East Central/Hollywood)
2017,Negative Income,0,520,Los Angeles,Central,LA City (East Central/Hollywood)
2017,No Income,1,1371,Los Angeles,Central,LA City (East Central/Hollywood)
2018,1-20000,1,909,Los Angeles,Central,LA City (East Central/Hollywood)
2018,120001-160000,2,1571,Los Angeles,Central,LA City (East Central/Hollywood)
2018,160001-200000,2,832,Los Angeles,Central,LA City (East Central/Hollywood)
2018,200000-Max,2,954,Los Angeles,Central,LA City (East Central/Hollywood)
2018,20001-40000,2,1101,Los Angeles,Central,LA City (East Central/Hollywood)
2018,400001-60000,2,1263,Los Angeles,Central,LA City (East Central/Hollywood)
2018,60001-80000,2,1442,Los Angeles,Central,LA City (East Central/Hollywood)
2018,80001-120000,3,1427,Los Angeles,Central,LA City (East Central/Hollywood)
2018,Negative Income,0,697,Los Angeles,Central,LA City (East Central/Hollywood)
2018,No Income,1,1252,Los Angeles,Central,LA City (East Central/Hollywood)
2019,1-20000,1,952,Los Angeles,Central,LA City (East Central/Hollywood)
2019,120001-160000,3,1609,Los Angeles,Central,LA City (East Central/Hollywood)
2019,160001-200000,3,1086,Los Angeles,Central,LA City (East Central/Hollywood)
2019,200000-Max,3,737,Los Angeles,Central,LA City (East Central/Hollywood)
2019,20001-40000,2,1132,Los Angeles,Central,LA City (East Central/Hollywood)
2019,400001-60000,2,1404,Los Angeles,Central,LA City (East Central/Hollywood)
2019,60001-80000,2,1486,Los Angeles,Central,LA City (East Central/Hollywood)
2019,80001-120000,2,1439,Los Angeles,Central,LA City (East Central/Hollywood)
2019,Negative Income,0,622,Los Angeles,Central,LA City (East Central/Hollywood)
2019,No Income,1,1205,Los Angeles,Central,LA City (East Central/Hollywood)
2015,1-20000,3,670,Los Angeles,Central,LA City (Southeast/East Vernon)
2015,120001-160000,7,675,Los Angeles,Central,LA City (Southeast/East Vernon)
2015,20001-40000,4,754,Los Angeles,Central,LA City (Southeast/East Vernon)
2015,400001-60000,4,784,Los Angeles,Central,LA City (Southeast/East Vernon)
2015,60001-80000,5,430,Los Angeles,Central,LA City (Southeast/East Vernon)
2015,80001-120000,6,451,Los Angeles,Central,LA City (Southeast/East Vernon)
2015,Negative Income,0,462,Los Angeles,Central,LA City (Southeast/East Vernon)
2015,No Income,1,465,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,1-20000,3,614,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,120001-160000,6,380,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,160001-200000,5,0,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,200000-Max,5,888,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,20001-40000,4,736,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,400001-60000,4,749,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,60001-80000,5,661,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,80001-120000,5,687,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,Negative Income,0,195,Los Angeles,Central,LA City (Southeast/East Vernon)
2016,No Income,1,568,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,1-20000,3,689,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,120001-160000,6,382,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,160001-200000,6,325,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,200000-Max,6,816,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,20001-40000,4,751,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,400001-60000,4,809,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,60001-80000,5,783,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,80001-120000,5,677,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,Negative Income,0,589,Los Angeles,Central,LA City (Southeast/East Vernon)
2017,No Income,2,959,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,1-20000,3,815,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,120001-160000,5,1021,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,160001-200000,5,376,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,200000-Max,7,185,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,20001-40000,4,909,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,400001-60000,4,941,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,60001-80000,5,811,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,80001-120000,5,601,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,Negative Income,0,120,Los Angeles,Central,LA City (Southeast/East Vernon)
2018,No Income,1,900,Los Angeles,Central,LA City (Southeast/East Vernon)
