Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2018,200000-Max,6.0,283.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2018,20001-40000,3.0,794.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2018,400001-60000,4.0,760.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2018,60001-80000,4.0,851.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2018,80001-120000,5.0,405.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2018,Negative Income,0.0,591.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2018,No Income,3.0,745.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,1-20000,2.0,865.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,120001-160000,6.0,574.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,160001-200000,6.0,637.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,200000-Max,5.0,211.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,20001-40000,3.0,788.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,400001-60000,4.0,959.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,60001-80000,4.0,820.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,80001-120000,5.0,504.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,Negative Income,0.0,255.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2019,No Income,1.0,975.0,Los Angeles,Central,"Huntington Park City, Florence-Graham & Walnut Park"
2015,1-20000,2.0,701.0,Los Angeles,Central,Inglewood City
2015,120001-160000,4.0,277.0,Los Angeles,Central,Inglewood City
2015,160001-200000,7.0,104.0,Los Angeles,Central,Inglewood City
2015,200000-Max,4.0,0.0,Los Angeles,Central,Inglewood City
2015,20001-40000,3.0,804.0,Los Angeles,Central,Inglewood City
2015,400001-60000,3.0,726.0,Los Angeles,Central,Inglewood City
2015,60001-80000,3.0,699.0,Los Angeles,Central,Inglewood City
2015,80001-120000,3.0,549.0,Los Angeles,Central,Inglewood City
2015,Negative Income,0.0,93.0,Los Angeles,Central,Inglewood City
2015,No Income,2.0,795.0,Los Angeles,Central,Inglewood City
2016,1-20000,2.0,815.0,Los Angeles,Central,Inglewood City
2016,120001-160000,4.0,644.0,Los Angeles,Central,Inglewood City
2016,160001-200000,4.0,407.0,Los Angeles,Central,Inglewood City
2016,200000-Max,2.0,325.0,Los Angeles,Central,Inglewood City
2016,20001-40000,2.0,886.0,Los Angeles,Central,Inglewood City
2016,400001-60000,3.0,769.0,Los Angeles,Central,Inglewood City
2016,60001-80000,3.0,766.0,Los Angeles,Central,Inglewood City
2016,80001-120000,3.0,636.0,Los Angeles,Central,Inglewood City
2016,Negative Income,0.0,444.0,Los Angeles,Central,Inglewood City
2016,No Income,2.0,767.0,Los Angeles,Central,Inglewood City
2017,1-20000,2.0,730.0,Los Angeles,Central,Inglewood City
2017,120001-160000,3.0,666.0,Los Angeles,Central,Inglewood City
2017,160001-200000,4.0,300.0,Los Angeles,Central,Inglewood City
2017,200000-Max,4.0,771.0,Los Angeles,Central,Inglewood City
2017,20001-40000,2.0,947.0,Los Angeles,Central,Inglewood City
2017,400001-60000,3.0,726.0,Los Angeles,Central,Inglewood City
2017,60001-80000,3.0,791.0,Los Angeles,Central,Inglewood City
2017,80001-120000,3.0,666.0,Los Angeles,Central,Inglewood City
2017,Negative Income,0.0,161.0,Los Angeles,Central,Inglewood City
2017,No Income,4.0,1824.0,Los Angeles,Central,Inglewood City
2018,1-20000,2.0,771.0,Los Angeles,Central,Inglewood City
2018,120001-160000,4.0,336.0,Los Angeles,Central,Inglewood City
2018,160001-200000,4.0,374.0,Los Angeles,Central,Inglewood City
2018,200000-Max,4.0,261.0,Los Angeles,Central,Inglewood City
2018,20001-40000,2.0,906.0,Los Angeles,Central,Inglewood City
2018,400001-60000,3.0,936.0,Los Angeles,Central,Inglewood City
2018,60001-80000,2.0,1192.0,Los Angeles,Central,Inglewood City
2018,80001-120000,3.0,892.0,Los Angeles,Central,Inglewood City
2018,Negative Income,0.0,399.0,Los Angeles,Central,Inglewood City
2018,No Income,1.0,934.0,Los Angeles,Central,Inglewood City
2019,1-20000,2.0,979.0,Los Angeles,Central,Inglewood City
2019,120001-160000,4.0,804.0,Los Angeles,Central,Inglewood City
2019,160001-200000,4.0,574.0,Los Angeles,Central,Inglewood City
2019,200000-Max,4.0,282.0,Los Angeles,Central,Inglewood City
2019,20001-40000,2.0,1023.0,Los Angeles,Central,Inglewood City
2019,400001-60000,3.0,784.0,Los Angeles,Central,Inglewood City
2019,60001-80000,3.0,905.0,Los Angeles,Central,Inglewood City
2019,80001-120000,3.0,1125.0,Los Angeles,Central,Inglewood City
2019,Negative Income,0.0,309.0,Los Angeles,Central,Inglewood City
2019,No Income,2.0,1158.0,Los Angeles,Central,Inglewood City
2015,1-20000,2.0,856.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,120001-160000,3.0,1513.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,160001-200000,3.0,2351.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,200000-Max,2.0,1641.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,20001-40000,2.0,946.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,400001-60000,2.0,1121.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,60001-80000,2.0,1143.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,80001-120000,3.0,942.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,Negative Income,0.0,1110.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,No Income,1.0,990.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,1-20000,2.0,858.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,120001-160000,2.0,1119.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,160001-200000,3.0,1325.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,200000-Max,2.0,1619.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,20001-40000,2.0,1022.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,400001-60000,3.0,1082.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,60001-80000,3.0,1166.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,80001-120000,2.0,1286.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,Negative Income,0.0,1020.0,Los Angeles,Central,LA City (Central/Koreatown)
2016,No Income,2.0,1549.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,1-20000,2.0,910.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,120001-160000,3.0,1293.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,160001-200000,3.0,1358.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,200000-Max,3.0,1234.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,20001-40000,2.0,1183.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,400001-60000,3.0,1244.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,60001-80000,3.0,1306.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,80001-120000,3.0,1303.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,Negative Income,0.0,835.0,Los Angeles,Central,LA City (Central/Koreatown)
2017,No Income,1.0,1935.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,1-20000,2.0,891.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,120001-160000,4.0,1592.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,160001-200000,2.0,2006.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,200000-Max,3.0,1155.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,20001-40000,2.0,1144.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,400001-60000,3.0,1232.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,60001-80000,3.0,1198.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,80001-120000,3.0,1486.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,Negative Income,0.0,789.0,Los Angeles,Central,LA City (Central/Koreatown)
2018,No Income,1.0,1161.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,1-20000,2.0,983.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,120001-160000,3.0,1454.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,160001-200000,2.0,1346.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,200000-Max,3.0,1605.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,20001-40000,2.0,1212.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,400001-60000,2.0,1245.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,60001-80000,3.0,1420.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,80001-120000,3.0,1595.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,Negative Income,0.0,768.0,Los Angeles,Central,LA City (Central/Koreatown)
2019,No Income,2.0,1576.0,Los Angeles,Central,LA City (Central/Koreatown)
2015,1-20000,1.0,900.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,120001-160000,2.0,1397.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,160001-200000,2.0,687.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,200000-Max,3.0,367.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,20001-40000,2.0,1194.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,400001-60000,2.0,1085.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,60001-80000,2.0,871.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,80001-120000,2.0,1107.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,Negative Income,0.0,237.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,No Income,1.0,1126.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,1-20000,1.0,965.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,120001-160000,2.0,1032.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,160001-200000,2.0,716.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,200000-Max,3.0,349.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,20001-40000,2.0,1103.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,400001-60000,2.0,1203.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,60001-80000,2.0,947.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,80001-120000,2.0,975.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,Negative Income,0.0,508.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2016,No Income,2.0,1207.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,1-20000,1.0,858.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,120001-160000,2.0,1039.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,160001-200000,2.0,756.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,200000-Max,3.0,341.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,20001-40000,2.0,1194.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,400001-60000,2.0,969.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,60001-80000,2.0,1051.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,80001-120000,2.0,1084.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,Negative Income,0.0,397.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2017,No Income,1.0,1335.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,1-20000,1.0,1028.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,120001-160000,2.0,1261.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,160001-200000,2.0,880.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,200000-Max,3.0,320.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,20001-40000,1.0,1145.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,400001-60000,2.0,1311.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,60001-80000,2.0,1105.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,80001-120000,2.0,1418.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,Negative Income,0.0,462.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2018,No Income,1.0,713.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,1-20000,1.0,920.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,120001-160000,2.0,1251.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,160001-200000,2.0,755.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,200000-Max,3.0,415.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,20001-40000,2.0,1405.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,400001-60000,2.0,1382.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,60001-80000,2.0,1000.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,80001-120000,2.0,1260.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,Negative Income,0.0,397.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2019,No Income,1.0,1465.0,Los Angeles,Central,LA City (Central/Pacific Palisades)
2015,1-20000,2.0,719.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,120001-160000,3.0,293.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,160001-200000,3.0,221.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,200000-Max,3.0,431.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,20001-40000,2.0,608.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,400001-60000,2.0,699.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,60001-80000,3.0,566.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,80001-120000,3.0,590.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,Negative Income,0.0,465.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,No Income,1.0,664.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,1-20000,2.0,719.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,120001-160000,3.0,475.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,160001-200000,3.0,734.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,200000-Max,3.0,208.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,20001-40000,2.0,866.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,400001-60000,3.0,803.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,60001-80000,2.0,599.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,80001-120000,3.0,779.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,Negative Income,0.0,416.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2016,No Income,2.0,852.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,1-20000,2.0,690.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,120001-160000,3.0,473.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,160001-200000,3.0,259.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,200000-Max,3.0,274.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,20001-40000,2.0,928.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,400001-60000,3.0,850.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,60001-80000,2.0,716.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,80001-120000,3.0,533.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,Negative Income,0.0,370.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2017,No Income,1.0,821.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,1-20000,2.0,747.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,120001-160000,4.0,430.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,160001-200000,3.0,184.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,200000-Max,3.0,126.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,20001-40000,2.0,813.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,400001-60000,2.0,705.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,60001-80000,3.0,788.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,80001-120000,3.0,835.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,Negative Income,0.0,646.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2018,No Income,1.0,947.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,1-20000,1.0,668.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,120001-160000,3.0,691.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,160001-200000,3.0,599.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,200000-Max,3.0,209.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,20001-40000,2.0,986.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,400001-60000,2.0,1025.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,60001-80000,3.0,900.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,80001-120000,3.0,603.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,Negative Income,0.0,670.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2019,No Income,1.0,810.0,Los Angeles,Central,LA City (Central/West Adams & Baldwin Hills)
2015,1-20000,2.0,614.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,120001-160000,2.0,1441.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,160001-200000,2.0,1329.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,200000-Max,2.0,1542.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,20001-40000,3.0,769.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,400001-60000,3.0,1022.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,60001-80000,2.0,1310.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,80001-120000,3.0,1210.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,Negative Income,0.0,867.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2015,No Income,1.0,904.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2016,1-20000,2.0,588.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2016,120001-160000,2.0,1392.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2016,160001-200000,5.0,881.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2016,200000-Max,3.0,1530.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2016,20001-40000,3.0,910.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
2016,400001-60000,3.0,993.0,Los Angeles,Central,LA City (East Central/Central City & Boyle Heights)
